name,id,race,whatBuildsUnit,whatBuildsCount,requiredUnits,requiredTech,cloakingTech,abilities,upgrades,armorUpgrade,maxHitPoints,maxShields,maxEnergy,armor,mineralPrice,gasPrice,buildTime,supplyRequired,supplyProvided,spaceRequired,spaceProvided,buildScore,destroyScore,size,tileWidth,tileHeight,dimensionLeft,dimensionUp,dimensionRight,dimensionDown,width,height,seekRange,sightRange,groundWeapon,maxGroundHits,airWeapon,maxAirHits,topSpeed,acceleration,haltDistance,turnRadius,canProduce,canAttack,canMove,isFlyer,regeneratesHP,isSpellcaster,hasPermanentCloak,isInvincible,isOrganic,isMechanical,isRobotic,isDetector,isResourceContainer,isResourceDepot,isRefinery,isWorker,requiresPsi,requiresCreep,isTwoUnitsInOneEgg,isBurrowable,isCloakable,isBuilding,isAddon,isFlyingBuilding,isNeutral,isHero,isPowerup,isBeacon,isFlagBeacon,isSpecialBuilding,isSpell,producesCreep,producesLarva,isMineralField,isCritter,canBuildAddon,buildsWhat,researchesWhat,upgradesWhat
Spell_Disruption_Web,105,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,250,250,2400,0,0,255,0,0,0,Independent,4,3,60,40,59,39,120,80,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,,,
Terran_Command_Center,106,Terran,Terran_SCV,1,Terran_SCV=1,None,None,,,Upgrade_60,1500,0,0,1,400,0,1800,0,20,255,0,400,1200,Large,4,3,58,41,58,41,117,83,0,320,None,0,None,0,1.0,33,2763,27,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,"Terran_SCV|Terran_Comsat_Station|Terran_Nuclear_Silo",,
Terran_Comsat_Station,107,Terran,Terran_Command_Center,1,"Terran_Command_Center=1|Terran_Academy=1",None,None,Scanner_Sweep,,Upgrade_60,500,0,200,1,50,50,600,0,0,255,0,75,225,Large,2,2,37,16,31,25,69,42,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Terran_Nuclear_Silo,108,Terran,Terran_Command_Center,1,"Terran_Covert_Ops=1|Terran_Command_Center=1|Terran_Science_Facility=1",None,None,,,Upgrade_60,600,0,0,1,100,100,1200,0,0,255,0,75,225,Large,2,2,37,16,31,25,69,42,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Terran_Nuclear_Missile,,
Terran_Supply_Depot,109,Terran,Terran_SCV,1,Terran_SCV=1,None,None,,,Upgrade_60,500,0,0,1,100,0,600,0,16,255,0,50,150,Large,3,2,38,22,38,26,77,49,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Terran_Refinery,110,Terran,Terran_SCV,1,Terran_SCV=1,None,None,,,Upgrade_60,750,0,0,1,100,0,600,0,0,255,0,50,150,Large,4,2,56,32,56,31,113,64,0,256,None,0,None,0,0.0,33,2763,27,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Terran_Barracks,111,Terran,Terran_SCV,1,"Terran_Command_Center=1|Terran_SCV=1",None,None,,,Upgrade_60,1000,0,0,1,150,0,1200,0,0,255,0,75,225,Large,4,3,48,40,56,32,105,73,0,256,None,0,None,0,1.0,33,2763,27,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,"Terran_Marine|Terran_Medic|Terran_Firebat|Terran_Ghost",,
Terran_Academy,112,Terran,Terran_SCV,1,"Terran_Barracks=1|Terran_SCV=1",None,None,,,Upgrade_60,600,0,0,1,150,0,1200,0,0,255,0,100,300,Large,3,2,40,32,44,24,85,57,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Stim_Packs|Restoration|Optical_Flare","U_238_Shells|Caduceus_Reactor"
Terran_Factory,113,Terran,Terran_SCV,1,"Terran_Barracks=1|Terran_SCV=1",None,None,,,Upgrade_60,1250,0,0,1,200,100,1200,0,0,255,0,200,600,Large,4,3,56,40,56,40,113,81,0,256,None,0,None,0,1.0,33,2763,27,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,"Terran_Vulture|Terran_Siege_Tank_Tank_Mode|Terran_Goliath|Terran_Machine_Shop",,
Terran_Starport,114,Terran,Terran_SCV,1,"Terran_Factory=1|Terran_SCV=1",None,None,,,Upgrade_60,1300,0,0,1,150,100,1050,0,0,255,0,200,600,Large,4,3,48,40,48,38,97,79,0,320,None,0,None,0,1.0,33,2763,27,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,"Terran_Wraith|Terran_Dropship|Terran_Science_Vessel|Terran_Battlecruiser|Terran_Valkyrie|Terran_Control_Tower",,
Terran_Control_Tower,115,Terran,Terran_Starport,1,Terran_Starport=1,None,None,,,Upgrade_60,500,0,0,1,50,50,600,0,0,255,0,100,300,Large,2,2,47,24,28,22,76,47,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,Cloaking_Field,Apollo_Reactor
Terran_Science_Facility,116,Terran,Terran_SCV,1,"Terran_SCV=1|Terran_Starport=1",None,None,,,Upgrade_60,850,0,0,1,100,150,900,0,0,255,0,275,825,Large,4,3,48,38,48,38,97,77,0,320,None,0,None,0,1.0,33,2763,27,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,"Terran_Covert_Ops|Terran_Physics_Lab","EMP_Shockwave|Irradiate",Titan_Reactor
Terran_Covert_Ops,117,Terran,Terran_Science_Facility,1,Terran_Science_Facility=1,None,None,,,Upgrade_60,750,0,0,1,50,50,600,0,0,255,0,75,225,Large,2,2,47,24,28,22,76,47,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Personnel_Cloaking|Lockdown","Ocular_Implants|Moebius_Reactor"
Terran_Physics_Lab,118,Terran,Terran_Science_Facility,1,Terran_Science_Facility=1,None,None,,,Upgrade_60,600,0,0,1,50,50,600,0,0,255,0,75,225,Large,2,2,47,24,28,22,76,47,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,Yamato_Gun,Colossus_Reactor
Unused_Terran1,119,Terran,None,0,,None,None,,,Upgrade_60,0,0,0,1,1,1,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Terran_Machine_Shop,120,Terran,Terran_Factory,1,Terran_Factory=1,None,None,,,Upgrade_60,750,0,0,1,50,50,600,0,0,255,0,75,225,Large,2,2,39,24,31,24,71,49,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Tank_Siege_Mode|Spider_Mines","Ion_Thrusters|Charon_Boosters"
Unused_Terran2,121,Terran,None,0,,None,None,,,Upgrade_60,0,0,0,1,1,1,1,0,0,255,0,0,0,Large,3,3,48,48,47,47,96,96,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Terran_Engineering_Bay,122,Terran,Terran_SCV,1,"Terran_Command_Center=1|Terran_SCV=1",None,None,,,Upgrade_60,850,0,0,1,125,0,900,0,0,255,0,65,195,Large,4,3,48,32,48,28,97,61,0,256,None,0,None,0,1.0,33,2763,27,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,"Terran_Infantry_Armor|Terran_Infantry_Weapons"
Terran_Armory,123,Terran,Terran_SCV,1,"Terran_Factory=1|Terran_SCV=1",None,None,,,Upgrade_60,750,0,0,1,100,50,1200,0,0,255,0,100,300,Large,3,2,48,32,47,22,96,55,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Terran_Vehicle_Plating|Terran_Vehicle_Weapons|Terran_Ship_Plating|Terran_Ship_Weapons"
Terran_Missile_Turret,124,Terran,Terran_SCV,1,"Terran_Engineering_Bay=1|Terran_SCV=1",None,None,,,Upgrade_60,200,0,0,0,75,0,450,0,0,255,0,50,150,Large,2,2,16,32,16,16,33,49,0,352,None,0,Longbolt_Missile,1,0.0,0,0,40,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Terran_Bunker,125,Terran,Terran_SCV,1,"Terran_Barracks=1|Terran_SCV=1",None,None,,,Upgrade_60,350,0,0,1,100,0,450,0,0,255,4,50,150,Large,3,2,32,24,32,16,65,41,0,320,None,0,None,0,0.0,33,2763,27,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Crashed_Norad_II,126,Terran,None,0,,None,None,,,Upgrade_60,700,0,0,1,800,600,4800,0,0,255,0,0,5000,Large,3,2,48,32,47,31,96,64,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Ion_Cannon,127,Terran,None,0,,None,None,,,Upgrade_60,2000,0,0,1,200,0,900,0,0,255,0,0,5000,Large,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Powerup_Uraj_Crystal,128,None,None,0,,None,None,,,Upgrade_60,10000,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Khalis_Crystal,129,None,None,0,,None,None,,,Upgrade_60,10000,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Zerg_Infested_Command_Center,130,Zerg,None,0,,None,None,,,Upgrade_60,1500,0,0,1,1,1,1800,0,0,255,0,300,900,Large,4,3,58,41,58,41,117,83,0,320,None,0,None,0,1.0,33,2763,27,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,Zerg_Infested_Terran,,
Zerg_Hatchery,131,Zerg,Zerg_Drone,1,Zerg_Drone=1,None,None,,,Upgrade_60,1250,0,0,1,300,0,1800,0,2,255,0,300,900,Large,4,3,49,32,49,32,99,65,0,288,None,0,None,0,0.0,0,0,0,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,Zerg_Lair,Burrowing,
Zerg_Lair,132,Zerg,Zerg_Hatchery,1,"Zerg_Hatchery=1|Zerg_Spawning_Pool=1",None,None,,,Upgrade_60,1800,0,0,1,150,100,1500,0,2,255,0,100,1200,Large,4,3,49,32,49,32,99,65,0,320,None,0,None,0,0.0,0,0,0,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,Zerg_Hive,Burrowing,"Ventral_Sacs|Antennae|Pneumatized_Carapace"
Zerg_Hive,133,Zerg,Zerg_Lair,1,"Zerg_Queens_Nest=1|Zerg_Lair=1",None,None,,,Upgrade_60,2500,0,0,1,200,150,1800,0,2,255,0,100,1500,Large,4,3,49,32,49,32,99,65,0,352,None,0,None,0,0.0,0,0,0,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,,Burrowing,"Ventral_Sacs|Antennae|Pneumatized_Carapace"
Zerg_Nydus_Canal,134,Zerg,Zerg_Drone,1,"Zerg_Hive=1|Zerg_Drone=1",None,None,,,Upgrade_60,250,0,0,1,150,0,600,0,0,255,0,75,225,Large,2,2,32,32,31,31,64,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Zerg_Hydralisk_Den,135,Zerg,Zerg_Drone,1,"Zerg_Drone=1|Zerg_Spawning_Pool=1",None,None,,,Upgrade_60,850,0,0,1,100,50,600,0,0,255,0,100,300,Large,3,2,40,32,40,24,81,57,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,Lurker_Aspect,"Muscular_Augments|Grooved_Spines"
Zerg_Defiler_Mound,136,Zerg,Zerg_Drone,1,"Zerg_Hive=1|Zerg_Drone=1",None,None,,,Upgrade_60,850,0,0,1,100,100,900,0,0,255,0,150,450,Large,4,2,48,32,48,4,97,37,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Consume|Plague",Metasynaptic_Node
Zerg_Greater_Spire,137,Zerg,Zerg_Spire,1,"Zerg_Hive=1|Zerg_Spire=1",None,None,,,Upgrade_60,1000,0,0,1,100,150,1800,0,0,255,0,200,1350,Large,2,2,28,32,28,24,57,57,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Zerg_Flyer_Attacks|Zerg_Flyer_Carapace"
Zerg_Queens_Nest,138,Zerg,Zerg_Drone,1,"Zerg_Lair=1|Zerg_Drone=1",None,None,,,Upgrade_60,850,0,0,1,150,100,900,0,0,255,0,175,525,Large,3,2,38,28,32,28,71,57,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Ensnare|Spawn_Broodlings",Gamete_Meiosis
Zerg_Evolution_Chamber,139,Zerg,Zerg_Drone,1,"Zerg_Hatchery=1|Zerg_Drone=1",None,None,,,Upgrade_60,750,0,0,1,75,0,600,0,0,255,0,40,120,Large,3,2,44,32,32,20,77,53,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Zerg_Melee_Attacks|Zerg_Missile_Attacks|Zerg_Carapace"
Zerg_Ultralisk_Cavern,140,Zerg,Zerg_Drone,1,"Zerg_Hive=1|Zerg_Drone=1",None,None,,,Upgrade_60,600,0,0,1,150,200,1200,0,0,255,0,275,825,Large,3,2,40,32,32,31,73,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Anabolic_Synthesis|Chitinous_Plating"
Zerg_Spire,141,Zerg,Zerg_Drone,1,"Zerg_Lair=1|Zerg_Drone=1",None,None,,,Upgrade_60,600,0,0,1,200,150,1800,0,0,255,0,250,750,Large,2,2,28,32,28,24,57,57,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Zerg_Greater_Spire,,"Zerg_Flyer_Attacks|Zerg_Flyer_Carapace"
Zerg_Spawning_Pool,142,Zerg,Zerg_Drone,1,"Zerg_Hatchery=1|Zerg_Drone=1",None,None,,,Upgrade_60,750,0,0,1,200,0,1200,0,0,255,0,75,225,Large,3,2,36,28,40,18,77,47,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Metabolic_Boost|Adrenal_Glands"
Zerg_Creep_Colony,143,Zerg,Zerg_Drone,1,Zerg_Drone=1,None,None,,,Upgrade_60,400,0,0,0,75,0,300,0,0,255,0,40,120,Large,2,2,24,24,23,23,48,48,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"Zerg_Sunken_Colony|Zerg_Spore_Colony",,
Zerg_Spore_Colony,144,Zerg,Zerg_Creep_Colony,1,"Zerg_Evolution_Chamber=1|Zerg_Creep_Colony=1",None,None,,,Upgrade_60,400,0,0,0,50,0,300,0,0,255,0,25,195,Large,2,2,24,24,23,23,48,48,0,320,None,0,Seeker_Spores,1,0.0,0,0,0,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,
Unused_Zerg1,145,Zerg,None,0,,None,None,,,Upgrade_60,0,0,0,1,1,1,1,0,0,255,0,10,10,Independent,3,3,48,48,47,47,96,96,0,224,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Zerg_Sunken_Colony,146,Zerg,Zerg_Creep_Colony,1,"Zerg_Creep_Colony=1|Zerg_Spawning_Pool=1",None,None,,,Upgrade_60,300,0,0,2,50,0,300,0,0,255,0,40,240,Large,2,2,24,24,23,23,48,48,0,320,Subterranean_Tentacle,1,None,0,0.0,0,0,0,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,
Special_Overmind_With_Shell,147,Zerg,None,0,,None,None,,,Upgrade_60,5000,0,0,1,1,1,1,0,0,255,0,0,10000,Large,5,3,80,32,79,40,160,73,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Overmind,148,Zerg,None,0,,None,None,,,Upgrade_60,2500,0,0,1,1,1,1,0,0,255,0,0,10000,Large,5,3,80,32,79,40,160,73,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Zerg_Extractor,149,Zerg,Zerg_Drone,1,Zerg_Drone=1,None,None,,,Upgrade_60,750,0,0,1,50,0,600,0,0,255,0,25,75,Large,4,2,64,32,63,31,128,64,0,224,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Mature_Chrysalis,150,Zerg,None,0,,None,None,,,Upgrade_60,250,0,0,1,0,0,0,0,0,255,0,0,5000,Large,2,2,32,32,31,31,64,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Cerebrate,151,Zerg,None,0,,None,None,,,Upgrade_60,1500,0,0,1,0,0,0,0,0,255,0,0,2500,Large,3,2,40,32,32,31,73,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Cerebrate_Daggoth,152,Zerg,None,0,,None,None,,,Upgrade_60,1500,0,0,1,0,0,0,0,0,255,0,0,2500,Large,3,2,40,32,32,31,73,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Zerg2,153,Zerg,None,0,,None,None,,,Upgrade_60,0,0,0,1,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,224,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Protoss_Nexus,154,Protoss,Protoss_Probe,1,Protoss_Probe=1,None,None,,Protoss_Plasma_Shields,Upgrade_60,750,750,0,1,400,0,1800,0,18,255,0,400,1200,Large,4,3,56,39,56,39,113,79,0,352,None,0,None,0,0.0,0,0,0,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Protoss_Probe,,
Protoss_Robotics_Facility,155,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Cybernetics_Core=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,200,200,1200,0,0,255,0,300,900,Large,3,2,36,16,40,20,77,37,0,320,None,0,None,0,0.0,0,0,0,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"Protoss_Observer|Protoss_Reaver|Protoss_Shuttle",,
Protoss_Pylon,156,Protoss,Protoss_Probe,1,Protoss_Probe=1,None,None,,Protoss_Plasma_Shields,Upgrade_60,300,300,0,0,100,0,450,0,16,255,0,50,150,Large,2,2,16,12,16,20,33,33,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Protoss_Assimilator,157,Protoss,Protoss_Probe,1,Protoss_Probe=1,None,None,,Protoss_Plasma_Shields,Upgrade_60,450,450,0,1,100,0,600,0,0,255,0,50,150,Large,4,2,48,32,48,24,97,57,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Unused_Protoss1,158,Protoss,None,0,,None,None,,Protoss_Plasma_Shields,Upgrade_60,300,300,0,1,1,1,1,0,0,255,0,10,10,Independent,4,3,64,48,63,47,128,96,0,224,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Protoss_Observatory,159,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Robotics_Facility=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,250,250,0,1,50,100,450,0,0,255,0,175,525,Large,3,2,44,16,44,28,89,45,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Sensor_Array|Gravitic_Boosters"
Protoss_Gateway,160,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Nexus=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,150,0,900,0,0,255,0,75,225,Large,4,3,48,32,48,40,97,73,0,320,None,0,None,0,0.0,0,0,0,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"Protoss_Zealot|Protoss_Dragoon|Protoss_High_Templar|Protoss_Dark_Templar",,
Unused_Protoss2,161,Protoss,None,0,,None,None,,Protoss_Plasma_Shields,Upgrade_60,0,1,0,1,1,1,1,0,0,255,0,0,0,Large,3,3,48,48,47,47,96,96,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Protoss_Photon_Cannon,162,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Forge=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,100,100,0,0,150,0,750,0,0,255,0,100,300,Large,2,2,20,16,20,16,41,33,0,352,STS_Photon_Cannon,1,STA_Photon_Cannon,1,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Protoss_Citadel_of_Adun,163,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Cybernetics_Core=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,450,450,0,1,150,100,900,0,0,255,0,200,600,Large,3,2,24,24,40,24,65,49,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,Leg_Enhancements
Protoss_Cybernetics_Core,164,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Gateway=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,200,0,900,0,0,255,0,100,300,Large,3,2,40,24,40,24,81,49,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Protoss_Air_Armor|Protoss_Air_Weapons|Singularity_Charge"
Protoss_Templar_Archives,165,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Citadel_of_Adun=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,150,200,900,0,0,255,0,250,750,Large,3,2,32,24,32,24,65,49,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Psionic_Storm|Hallucination|Maelstrom|Mind_Control","Khaydarin_Amulet|Argus_Talisman"
